id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
651551,5000.0,3,8.99,158.98,B,B1,27665.0,7 years,1,27000.0,0,2016-07-01,0,0,227.0,35,23.56,0.0,770.0,774.0,14.0,0.0,0.0,3459.0,9.3,20.0,0,0,Sep-2006,0.0,1.0,0.0,2.0,5.0,5.0,5.0,7.0,2.0,12.0,18.0,5.0,14.0,0.0,0.0,0.0,3.0
462325,12000.0,3,7.88,375.37,A,A5,241326.0,1 year,0,50000.0,0,2010-04-01,0,0,185.0,3,19.75,0.0,745.0,749.0,11.0,0.0,0.0,3379.0,25.2,20.0,1,0,Jun-2001,193.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616568,10000.0,3,10.42,324.65,B,B3,3281.0,3 years,0,35008.0,1,2017-06-01,1,0,176.0,3,13.89,0.0,680.0,684.0,23.0,0.0,0.0,6180.0,23.8,41.0,1,0,Sep-2008,0.0,1.0,0.0,4.0,5.0,5.0,4.0,4.0,35.0,5.0,5.0,5.0,23.0,0.0,0.0,0.0,2.0
5795,13500.0,3,11.47,444.99,B,B5,54.0,NA,0,50000.0,2,2016-02-01,0,0,95.0,13,27.81,0.0,700.0,704.0,11.0,0.0,0.0,14119.0,51.2,31.0,0,0,Mar-2004,2.0,1.0,0.0,4.0,6.0,6.0,4.0,9.0,10.0,7.0,15.0,6.0,11.0,0.0,0.0,0.0,4.0
361308,8625.0,3,19.99,320.5,E,E4,56392.0,< 1 year,1,35220.0,2,2015-08-01,1,0,344.0,2,7.7,0.0,670.0,674.0,9.0,1.0,0.0,6708.0,33.0,13.0,1,0,Sep-2000,0.0,1.0,0.0,5.0,6.0,6.0,5.0,6.0,3.0,9.0,10.0,6.0,9.0,0.0,0.0,0.0,8.0
5046,18900.0,5,17.57,475.53,D,D4,3402.0,10+ years,1,43000.0,1,2015-03-01,1,0,138.0,0,30.17,0.0,665.0,669.0,31.0,0.0,0.0,29149.0,64.6,44.0,1,0,Mar-1995,0.0,1.0,0.0,10.0,17.0,17.0,11.0,12.0,5.0,30.0,39.0,17.0,31.0,0.0,0.0,0.0,2.0
662632,16000.0,5,15.31,383.25,C,C2,222832.0,10+ years,0,90000.0,1,2013-01-01,0,0,377.0,11,13.79,0.0,690.0,694.0,20.0,0.0,0.0,18995.0,41.6,42.0,0,0,Jul-2000,38.0,1.0,0.0,7.0,9.0,9.0,9.0,16.0,11.0,16.0,26.0,9.0,20.0,0.0,0.0,0.0,3.0
190569,10000.0,3,11.53,329.91,B,B5,54.0,NA,1,25000.0,2,2015-08-01,0,0,112.0,23,29.72,0.0,710.0,714.0,7.0,0.0,0.0,20334.0,95.9,9.0,0,0,Oct-1990,0.0,1.0,0.0,2.0,6.0,6.0,2.0,2.0,0.0,6.0,8.0,6.0,7.0,0.0,0.0,0.0,0.0
722578,3500.0,3,16.24,123.47,C,C5,55260.0,6 years,0,84000.0,0,2014-01-01,0,7,552.0,0,19.99,0.0,715.0,719.0,12.0,0.0,0.0,27539.0,46.7,25.0,1,0,Mar-2001,8.0,1.0,0.0,3.0,6.0,6.0,5.0,10.0,7.0,9.0,15.0,6.0,12.0,0.0,0.0,0.0,4.0
216560,12000.0,3,16.4,424.26,E,E1,219044.0,5 years,0,93000.0,2,2011-01-01,0,0,533.0,15,14.63,0.0,660.0,664.0,13.0,0.0,0.0,14405.0,52.0,27.0,1,0,Dec-1994,10229.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488355,1000.0,3,16.55,35.43,D,D2,8859.0,10+ years,1,52000.0,0,2015-12-01,0,5,92.0,18,9.88,0.0,665.0,669.0,4.0,0.0,0.0,3055.0,63.6,11.0,0,0,Sep-2003,6.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,8.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0
275214,15000.0,5,19.19,390.68,E,E3,65846.0,1 year,0,32000.0,1,2015-07-01,1,0,533.0,15,36.5,0.0,675.0,679.0,8.0,0.0,0.0,8717.0,80.0,19.0,0,0,May-2003,0.0,1.0,3.0,4.0,5.0,5.0,4.0,8.0,7.0,5.0,11.0,5.0,8.0,0.0,0.0,0.0,1.0
289480,12000.0,3,12.12,399.26,B,B3,221686.0,10+ years,2,84000.0,0,2012-10-01,0,4,9.0,7,9.37,0.0,710.0,714.0,6.0,0.0,0.0,7492.0,31.2,17.0,0,0,May-1995,4.0,1.0,0.0,2.0,3.0,3.0,2.0,4.0,4.0,5.0,9.0,3.0,6.0,0.0,0.0,0.0,1.0
413288,20000.0,5,13.67,461.96,C,C3,144.0,< 1 year,0,75000.0,1,2016-02-01,0,9,291.0,23,10.61,0.0,700.0,704.0,12.0,0.0,0.0,13152.0,40.0,28.0,0,0,Jan-2001,10.0,1.0,0.0,4.0,6.0,6.0,6.0,8.0,9.0,10.0,16.0,6.0,12.0,0.0,0.0,0.0,1.0
85513,9600.0,3,7.89,300.35,A,A5,19.0,3 years,0,120000.0,2,2015-10-01,0,4,546.0,33,19.36,1.0,675.0,679.0,13.0,0.0,0.0,51703.0,70.1,25.0,0,0,Nov-1992,4.0,1.0,0.0,5.0,7.0,7.0,5.0,6.0,9.0,10.0,13.0,7.0,13.0,0.0,0.0,0.0,2.0
412961,30000.0,3,7.26,929.89,A,A4,851.0,4 years,0,145000.0,1,2015-12-01,0,0,419.0,14,7.51,0.0,750.0,754.0,19.0,0.0,0.0,8583.0,7.2,42.0,0,0,Apr-1995,0.0,1.0,0.0,3.0,4.0,4.0,11.0,22.0,10.0,14.0,27.0,4.0,19.0,0.0,0.0,0.0,4.0
782562,16000.0,5,30.17,519.33,F,F3,188.0,8 years,0,60000.0,2,2017-07-01,0,0,89.0,3,12.37,0.0,700.0,704.0,18.0,0.0,0.0,12128.0,21.5,31.0,0,0,Mar-2011,0.0,1.0,0.0,5.0,6.0,6.0,12.0,12.0,9.0,16.0,19.0,6.0,18.0,0.0,0.0,0.0,3.0
391273,9000.0,3,5.32,271.04,A,A1,301.0,3 years,0,58000.0,0,2015-08-01,0,4,524.0,20,15.87,0.0,745.0,749.0,6.0,0.0,0.0,7984.0,68.2,23.0,0,0,Jan-2005,4.0,1.0,0.0,2.0,3.0,3.0,2.0,4.0,15.0,4.0,8.0,3.0,6.0,0.0,0.0,0.0,1.0
229752,8725.0,3,13.67,296.81,C,C3,18306.0,< 1 year,0,55000.0,1,2016-04-01,0,4,184.0,26,14.82,1.0,660.0,664.0,16.0,1.0,1.0,11743.0,67.9,23.0,0,0,Sep-1990,4.0,1.0,2.0,4.0,8.0,8.0,4.0,9.0,2.0,13.0,18.0,8.0,14.0,0.0,0.0,1.0,2.0
213191,9100.0,3,7.89,284.7,A,A5,72600.0,1 year,1,80000.0,0,2015-06-01,1,4,195.0,38,8.9,0.0,710.0,714.0,6.0,0.0,0.0,8296.0,80.5,28.0,0,0,Feb-1998,4.0,1.0,0.0,3.0,3.0,3.0,3.0,8.0,20.0,3.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0
587373,35000.0,3,18.24,1269.56,D,D5,302.0,10+ years,0,220000.0,1,2014-07-01,0,3,104.0,23,15.3,1.0,665.0,669.0,8.0,0.0,0.0,20881.0,72.0,26.0,1,0,Jul-1998,3.0,1.0,7.0,1.0,3.0,3.0,1.0,10.0,6.0,4.0,15.0,3.0,8.0,0.0,0.0,1.0,1.0
569622,10000.0,3,8.9,317.54,A,A5,205255.0,5 years,0,95000.0,0,2014-04-01,1,0,71.0,9,27.68,2.0,715.0,719.0,15.0,0.0,0.0,27698.0,43.8,43.0,1,0,Jan-1990,0.0,1.0,0.0,1.0,5.0,5.0,2.0,12.0,9.0,10.0,27.0,5.0,15.0,0.0,0.0,0.0,1.0
742977,14400.0,5,22.45,401.41,E,E5,929.0,5 years,2,46000.0,1,2016-02-01,1,3,526.0,20,22.75,0.0,680.0,684.0,10.0,0.0,0.0,10876.0,56.9,13.0,0,0,Jun-2012,3.0,1.0,0.0,2.0,7.0,7.0,2.0,2.0,3.0,9.0,10.0,7.0,10.0,0.0,0.0,0.0,3.0
784978,11000.0,3,7.46,341.97,A,A4,6668.0,2 years,1,57000.0,0,2018-06-01,0,4,143.0,8,18.88,0.0,730.0,734.0,13.0,0.0,0.0,10844.0,26.1,14.0,0,0,Nov-1995,4.0,1.0,0.0,6.0,9.0,9.0,9.0,9.0,1.0,12.0,13.0,9.0,13.0,0.0,0.0,0.0,3.0
369790,15000.0,3,10.42,486.98,B,B3,54.0,NA,0,100000.0,0,2017-08-01,0,2,196.0,14,3.72,0.0,830.0,834.0,18.0,0.0,0.0,4462.0,3.0,32.0,0,0,Mar-1989,5.0,1.0,0.0,3.0,6.0,6.0,7.0,10.0,3.0,15.0,22.0,6.0,18.0,0.0,0.0,0.0,2.0
175913,5000.0,3,14.65,172.48,C,C5,31660.0,10+ years,1,59998.0,2,2015-10-01,0,7,48.0,10,34.91,4.0,690.0,694.0,16.0,0.0,0.0,5613.0,32.8,39.0,1,0,Dec-2000,8.0,1.0,6.0,1.0,5.0,5.0,1.0,5.0,22.0,7.0,15.0,5.0,16.0,0.0,0.0,2.0,6.0
572621,3600.0,3,26.3,145.63,E,E5,54.0,NA,2,60000.0,1,2017-10-01,0,0,386.0,19,29.17,0.0,665.0,669.0,9.0,0.0,0.0,33871.0,21.5,32.0,1,1,Aug-2000,0.0,1.0,2.0,3.0,6.0,6.0,4.0,11.0,3.0,8.0,25.0,6.0,9.0,0.0,0.0,0.0,3.0
280351,3950.0,3,16.55,139.95,D,D2,54.0,NA,2,36000.0,2,2015-08-01,1,4,116.0,14,34.97,0.0,660.0,664.0,17.0,0.0,0.0,5191.0,60.0,25.0,1,0,Aug-1987,4.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,11.0,10.0,14.0,8.0,15.0,NA,0.0,0.0,7.0
561227,20000.0,3,9.76,643.1,B,B3,54.0,NA,0,48000.0,1,2015-12-01,0,0,104.0,23,9.63,0.0,710.0,714.0,6.0,0.0,0.0,8216.0,41.9,12.0,0,0,Nov-1987,0.0,1.0,0.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,7.0,4.0,6.0,0.0,0.0,0.0,1.0
494833,10000.0,3,7.49,311.02,A,A4,184.0,10+ years,2,80322.0,1,2015-02-01,0,3,612.0,7,19.12,0.0,700.0,704.0,17.0,0.0,0.0,23707.0,57.4,33.0,0,0,Feb-1998,3.0,1.0,1.0,9.0,11.0,11.0,9.0,14.0,6.0,14.0,24.0,11.0,17.0,0.0,0.0,0.0,4.0
193181,8400.0,3,8.18,263.93,B,B1,153.0,10+ years,0,45000.0,0,2015-09-01,0,0,55.0,29,31.33,0.0,720.0,724.0,9.0,0.0,0.0,6430.0,24.2,18.0,0,0,Jan-2003,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,10.0,4.0,6.0,1.0,9.0,0.0,0.0,0.0,2.0
532701,10350.0,3,12.12,344.37,B,B3,340183.0,5 years,1,68250.0,2,2012-07-01,0,4,268.0,8,19.32,0.0,695.0,699.0,15.0,0.0,0.0,20429.0,69.5,34.0,1,0,Mar-2000,56184.0,1.0,NA,NA,NA,NA,7.0,NA,NA,NA,NA,NA,15.0,NA,NA,NA,NA
532712,4000.0,3,7.56,124.54,A,A3,214912.0,5 years,0,40000.0,2,2018-12-01,0,9,358.0,21,10.53,0.0,760.0,764.0,4.0,0.0,0.0,1587.0,7.6,7.0,0,1,Sep-1991,10.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0
685970,9175.0,3,17.57,329.73,D,D4,12985.0,10+ years,0,32000.0,1,2015-04-01,0,0,40.0,11,22.39,0.0,665.0,669.0,8.0,1.0,1.0,4541.0,47.8,29.0,1,0,Oct-1993,0.0,1.0,3.0,2.0,5.0,5.0,2.0,10.0,3.0,7.0,21.0,5.0,8.0,0.0,0.0,0.0,0.0
669111,10400.0,5,12.69,234.99,C,C2,54.0,NA,1,30000.0,1,2015-07-01,0,0,79.0,2,22.6,1.0,660.0,664.0,6.0,0.0,0.0,10416.0,66.8,15.0,0,0,Jan-1998,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,11.0,1.0,6.0,0.0,0.0,1.0,1.0
665348,5000.0,3,20.99,188.35,E,E4,195526.0,5 years,1,22000.0,1,2014-06-01,0,2,359.0,43,31.91,0.0,700.0,704.0,4.0,0.0,0.0,4382.0,56.2,7.0,0,0,Feb-2010,5.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,6.0,3.0,4.0,0.0,0.0,0.0,3.0
469559,18000.0,5,10.47,386.63,B,B2,2973.0,10+ years,0,65000.0,1,2018-08-01,0,4,410.0,8,38.33,0.0,700.0,704.0,23.0,0.0,0.0,18868.0,47.1,43.0,0,1,Apr-2001,4.0,1.0,1.0,7.0,9.0,9.0,7.0,7.0,28.0,10.0,10.0,9.0,23.0,0.0,0.0,0.0,5.0
708666,4500.0,3,23.99,176.53,E,E2,377546.0,10+ years,0,32000.0,2,2016-10-01,0,0,392.0,32,24.04,0.0,680.0,684.0,10.0,0.0,0.0,7366.0,43.1,20.0,0,0,Apr-1996,0.0,1.0,0.0,2.0,6.0,6.0,3.0,4.0,7.0,8.0,13.0,6.0,10.0,0.0,0.0,0.0,3.0
169963,12000.0,3,7.62,373.94,A,A3,54.0,NA,0,58000.0,2,2013-10-01,0,0,457.0,42,23.92,0.0,715.0,719.0,11.0,0.0,0.0,18134.0,76.5,30.0,1,0,May-1975,29809.0,1.0,0.0,3.0,4.0,4.0,5.0,6.0,18.0,7.0,8.0,4.0,11.0,0.0,0.0,0.0,2.0
766244,18000.0,5,17.27,449.97,C,C5,222529.0,10+ years,1,81000.0,2,2012-11-01,0,0,215.0,8,21.08,0.0,705.0,709.0,14.0,0.0,0.0,21486.0,72.3,25.0,1,0,Dec-2000,1292.0,1.0,0.0,5.0,10.0,10.0,6.0,12.0,7.0,11.0,17.0,10.0,14.0,0.0,0.0,0.0,0.0
294048,18000.0,5,12.69,406.71,C,C2,535.0,9 years,2,65000.0,0,2015-05-01,0,0,495.0,14,23.49,0.0,710.0,714.0,17.0,0.0,0.0,16530.0,53.0,23.0,0,0,Jul-2003,0.0,1.0,0.0,6.0,8.0,8.0,6.0,7.0,4.0,14.0,18.0,8.0,17.0,0.0,0.0,0.0,2.0
289429,8850.0,3,19.53,326.79,D,D5,38.0,5 years,1,52000.0,1,2016-04-01,0,0,786.0,5,11.1,1.0,665.0,669.0,10.0,0.0,0.0,7645.0,41.8,30.0,0,0,Sep-2002,0.0,1.0,0.0,1.0,4.0,4.0,2.0,8.0,11.0,9.0,17.0,4.0,10.0,0.0,0.0,0.0,3.0
50364,10000.0,3,14.22,342.85,C,C5,221279.0,3 years,1,61500.0,2,2010-04-01,0,0,122.0,9,22.1,1.0,675.0,679.0,9.0,0.0,0.0,10485.0,53.8,13.0,1,0,May-2000,15300.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491483,20000.0,3,6.99,617.46,A,A2,57.0,1 year,0,100000.0,1,2016-12-01,0,0,127.0,13,21.84,0.0,730.0,734.0,19.0,0.0,0.0,42911.0,52.1,43.0,0,0,Apr-2002,0.0,1.0,0.0,7.0,11.0,11.0,11.0,16.0,15.0,15.0,25.0,11.0,19.0,0.0,0.0,0.0,0.0
200549,6000.0,3,5.93,182.35,A,A1,24455.0,2 years,1,120000.0,1,2015-04-01,0,4,136.0,8,9.78,0.0,795.0,799.0,12.0,0.0,0.0,11741.0,14.3,20.0,0,0,Oct-1994,4.0,1.0,0.0,3.0,3.0,3.0,6.0,8.0,5.0,9.0,14.0,3.0,12.0,0.0,0.0,0.0,1.0
688924,5000.0,3,12.29,166.77,C,C1,41167.0,7 years,1,68000.0,1,2015-10-01,0,0,97.0,12,5.21,1.0,685.0,689.0,10.0,0.0,0.0,2487.0,28.9,13.0,0,0,Jul-2003,0.0,1.0,1.0,3.0,6.0,6.0,3.0,3.0,3.0,9.0,10.0,6.0,10.0,0.0,0.0,1.0,5.0
207160,35000.0,5,15.99,850.95,D,D2,1199.0,10+ years,1,130000.0,2,2015-01-01,1,4,225.0,18,10.97,0.0,675.0,679.0,8.0,0.0,0.0,37639.0,98.5,11.0,1,0,May-1992,4.0,1.0,0.0,6.0,7.0,7.0,6.0,7.0,2.0,7.0,8.0,7.0,8.0,0.0,0.0,0.0,1.0
187373,3000.0,3,16.99,106.95,D,D3,54.0,NA,1,40000.0,1,2015-12-01,0,5,280.0,9,9.36,1.0,660.0,664.0,6.0,0.0,0.0,6786.0,67.2,48.0,0,0,Aug-1997,6.0,1.0,0.0,2.0,4.0,4.0,2.0,4.0,38.0,5.0,9.0,4.0,6.0,0.0,0.0,0.0,3.0
344703,16800.0,3,9.75,540.12,B,B3,38.0,8 years,0,56000.0,0,2016-03-01,1,0,2.0,2,11.57,0.0,730.0,734.0,16.0,0.0,0.0,24838.0,47.9,37.0,0,0,Dec-1993,0.0,1.0,0.0,5.0,6.0,6.0,8.0,15.0,8.0,13.0,26.0,6.0,16.0,0.0,0.0,0.0,1.0
332620,20000.0,3,17.99,722.95,D,D2,147029.0,10+ years,0,87000.0,0,2017-04-01,0,0,79.0,2,30.47,0.0,715.0,719.0,15.0,0.0,0.0,46098.0,51.3,32.0,0,0,Jan-1996,0.0,1.0,0.0,6.0,10.0,10.0,6.0,12.0,4.0,11.0,25.0,10.0,15.0,0.0,0.0,0.0,3.0
183728,24000.0,5,17.14,598.27,D,D4,1059.0,4 years,0,62000.0,1,2015-02-01,0,2,226.0,21,36.45,0.0,685.0,689.0,13.0,0.0,0.0,19468.0,68.8,45.0,0,0,Nov-2004,4.0,1.0,0.0,4.0,8.0,8.0,4.0,12.0,13.0,8.0,30.0,8.0,13.0,0.0,0.0,0.0,3.0
477481,6600.0,3,13.67,224.52,C,C4,1334.0,4 years,2,34500.0,2,2015-11-01,0,0,521.0,24,27.65,0.0,690.0,694.0,9.0,0.0,0.0,8129.0,35.5,26.0,0,0,Sep-1992,0.0,1.0,0.0,3.0,6.0,6.0,3.0,6.0,8.0,7.0,18.0,7.0,9.0,0.0,0.0,0.0,2.0
617095,11000.0,5,18.2,280.53,E,E1,603.0,10+ years,1,65000.0,1,2015-11-01,0,0,19.0,14,18.06,1.0,690.0,694.0,21.0,0.0,0.0,9826.0,27.6,23.0,0,0,Oct-2007,0.0,1.0,0.0,5.0,7.0,7.0,5.0,5.0,14.0,9.0,9.0,7.0,21.0,0.0,0.0,0.0,6.0
549649,16025.0,5,23.99,460.92,F,F2,51030.0,10+ years,1,65000.0,2,2015-04-01,1,0,51.0,13,3.51,0.0,730.0,734.0,10.0,1.0,0.0,4861.0,22.5,20.0,1,0,Apr-1997,0.0,1.0,0.0,2.0,5.0,5.0,2.0,6.0,2.0,10.0,15.0,5.0,10.0,0.0,0.0,0.0,5.0
525406,10000.0,3,7.9,312.91,A,A4,18055.0,10+ years,0,57000.0,0,2014-03-01,0,4,259.0,19,11.09,0.0,730.0,734.0,8.0,0.0,0.0,17784.0,60.3,25.0,0,0,Jan-1986,4.0,1.0,0.0,4.0,7.0,7.0,4.0,13.0,1.0,7.0,20.0,7.0,8.0,0.0,0.0,0.0,1.0
69188,8400.0,3,12.49,280.98,B,B4,218.0,4 years,0,52000.0,1,2014-04-01,0,0,142.0,0,5.4,0.0,665.0,669.0,11.0,0.0,0.0,3352.0,49.3,13.0,1,0,Mar-2005,0.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,5.0,7.0,7.0,2.0,11.0,0.0,0.0,0.0,2.0
668430,2000.0,3,11.49,65.95,B,B4,54.0,NA,2,45000.0,0,2010-08-01,1,4,244.0,14,14.11,0.0,685.0,689.0,14.0,1.0,1.0,5972.0,47.8,22.0,1,0,Jul-1989,413.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300386,12500.0,3,11.99,415.12,B,B3,2112.0,9 years,1,88000.0,0,2013-10-01,0,4,124.0,13,11.51,0.0,685.0,689.0,12.0,0.0,0.0,9819.0,60.6,37.0,1,0,Mar-1977,4.0,1.0,1.0,5.0,10.0,10.0,5.0,21.0,5.0,11.0,32.0,10.0,12.0,0.0,0.0,0.0,2.0
231590,15000.0,3,12.85,504.33,B,B4,5704.0,10+ years,0,135000.0,1,2013-12-01,1,4,218.0,0,4.04,1.0,665.0,669.0,8.0,0.0,0.0,7427.0,65.7,19.0,0,0,Nov-1995,4.0,1.0,0.0,3.0,7.0,7.0,3.0,9.0,1.0,7.0,13.0,7.0,8.0,0.0,0.0,0.0,1.0
372469,19200.0,5,10.99,417.36,B,B4,67687.0,10+ years,0,50000.0,0,2015-07-01,1,0,680.0,16,32.31,0.0,690.0,694.0,12.0,0.0,0.0,40589.0,57.9,27.0,0,0,Mar-1992,0.0,1.0,0.0,5.0,9.0,9.0,5.0,8.0,6.0,10.0,16.0,9.0,12.0,0.0,0.0,0.0,0.0
444046,25575.0,3,12.74,858.53,C,C1,2056.0,10+ years,1,81000.0,0,2017-05-01,0,0,459.0,8,22.84,0.0,735.0,739.0,8.0,0.0,0.0,19218.0,76.0,13.0,0,0,Sep-1992,0.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,6.0,7.0,4.0,8.0,0.0,0.0,0.0,1.0
17637,25000.0,3,13.99,854.32,C,C4,32.0,4 years,1,123000.0,2,2016-01-01,0,0,74.0,30,19.9,0.0,710.0,714.0,19.0,0.0,0.0,47109.0,76.7,39.0,1,0,Jul-1999,0.0,1.0,0.0,5.0,9.0,9.0,5.0,7.0,19.0,11.0,20.0,9.0,19.0,0.0,0.0,0.0,1.0
167891,3350.0,3,12.79,112.54,C,C1,841.0,8 years,0,102000.0,0,2016-09-01,0,2,460.0,27,12.07,4.0,695.0,699.0,5.0,0.0,0.0,0.0,NA,28.0,1,0,Mar-1994,5.0,1.0,7.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,12.0,0.0,5.0,0.0,0.0,4.0,1.0
227875,5000.0,3,13.47,169.62,C,C4,246049.0,1 year,1,24996.0,0,2009-01-01,0,13,328.0,3,12.15,1.0,685.0,689.0,6.0,0.0,0.0,1643.0,8.6,8.0,1,0,Oct-2003,19741.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18916,13000.0,3,7.21,402.66,A,A3,199.0,< 1 year,0,60000.0,1,2017-10-01,0,0,161.0,14,25.38,0.0,680.0,684.0,9.0,1.0,1.0,8831.0,28.2,22.0,0,1,Jun-1986,0.0,1.0,0.0,2.0,2.0,2.0,3.0,7.0,7.0,6.0,13.0,2.0,7.0,0.0,0.0,0.0,2.0
617786,13000.0,3,6.24,396.91,A,A2,167.0,3 years,1,120000.0,0,2015-06-01,0,0,136.0,8,19.37,1.0,685.0,689.0,12.0,0.0,0.0,13343.0,50.2,17.0,0,0,Aug-2005,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,14.0,3.0,3.0,2.0,12.0,0.0,0.0,0.0,1.0
277397,2000.0,3,11.53,65.99,B,B5,3587.0,10+ years,0,71000.0,2,2015-06-01,0,4,35.0,14,18.14,0.0,665.0,669.0,20.0,0.0,0.0,15901.0,48.5,50.0,0,0,Jan-2004,4.0,1.0,5.0,5.0,8.0,8.0,9.0,20.0,17.0,13.0,29.0,8.0,20.0,0.0,0.0,0.0,11.0
154348,21000.0,3,6.24,641.15,A,A2,26430.0,5 years,1,45000.0,2,2015-11-01,0,4,271.0,35,15.52,0.0,705.0,709.0,16.0,0.0,0.0,18598.0,54.5,22.0,0,0,May-2005,4.0,1.0,0.0,7.0,7.0,7.0,8.0,11.0,2.0,14.0,20.0,7.0,16.0,0.0,0.0,0.0,1.0
789406,25000.0,5,23.7,714.86,F,F1,10926.0,10+ years,0,63000.0,2,2013-11-01,0,0,413.0,37,31.18,0.0,685.0,689.0,10.0,0.0,0.0,18789.0,82.8,17.0,1,0,Jun-1992,0.0,1.0,0.0,3.0,6.0,6.0,3.0,4.0,6.0,6.0,10.0,6.0,10.0,0.0,0.0,0.0,3.0
280817,30000.0,5,14.16,700.54,C,C2,2861.0,2 years,0,350000.0,2,2014-02-01,0,0,390.0,13,13.73,0.0,730.0,734.0,13.0,0.0,0.0,34095.0,57.4,30.0,1,0,Apr-1998,0.0,1.0,2.0,7.0,9.0,9.0,8.0,12.0,9.0,10.0,19.0,9.0,13.0,0.0,0.0,0.0,0.0
156838,14000.0,5,16.99,347.87,D,D3,385.0,2 years,1,39000.0,1,2014-10-01,0,0,401.0,24,21.93,0.0,660.0,664.0,13.0,1.0,0.0,5704.0,38.3,25.0,0,0,Dec-2000,0.0,1.0,1.0,3.0,10.0,10.0,3.0,5.0,6.0,11.0,19.0,10.0,13.0,0.0,0.0,0.0,2.0
604068,21000.0,5,9.17,437.67,B,B1,176985.0,5 years,1,100000.0,1,2014-11-01,0,4,335.0,8,21.05,0.0,730.0,734.0,11.0,1.0,0.0,160572.0,53.2,23.0,0,0,Dec-1999,4.0,1.0,0.0,3.0,4.0,4.0,6.0,11.0,4.0,9.0,16.0,4.0,11.0,0.0,0.0,0.0,1.0
460676,27175.0,5,22.45,757.52,E,E5,14273.0,4 years,0,122646.0,1,2016-03-01,0,0,184.0,26,11.57,1.0,675.0,679.0,12.0,0.0,0.0,17925.0,50.9,19.0,0,0,Dec-2006,0.0,1.0,1.0,5.0,7.0,7.0,5.0,6.0,4.0,9.0,13.0,7.0,12.0,0.0,0.0,1.0,3.0
364814,10500.0,3,12.74,352.48,C,C1,2576.0,10+ years,0,69000.0,2,2016-12-01,0,0,76.0,26,20.58,0.0,665.0,669.0,17.0,0.0,0.0,20259.0,74.8,23.0,0,0,Jul-1999,0.0,1.0,2.0,7.0,12.0,12.0,7.0,8.0,5.0,12.0,14.0,12.0,17.0,0.0,0.0,0.0,5.0
363417,5000.0,3,13.67,170.09,C,C3,129949.0,< 1 year,1,33000.0,1,2016-05-01,1,4,284.0,13,7.6,0.0,675.0,679.0,5.0,1.0,0.0,5062.0,40.2,7.0,0,0,Feb-2009,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,2.0
404485,10000.0,3,24.85,396.81,E,E3,1423.0,1 year,1,40000.0,1,2017-08-01,1,0,195.0,38,5.1,1.0,695.0,699.0,16.0,0.0,0.0,3113.0,5.1,21.0,0,0,Mar-2007,0.0,1.0,0.0,5.0,6.0,6.0,14.0,14.0,2.0,16.0,16.0,6.0,16.0,0.0,0.0,0.0,10.0
510371,7150.0,3,15.61,250.0,D,D1,1211.0,1 year,1,25000.0,1,2015-04-01,1,0,468.0,0,33.89,0.0,680.0,684.0,13.0,0.0,0.0,6196.0,43.9,15.0,0,0,Oct-2008,0.0,1.0,0.0,2.0,6.0,6.0,3.0,3.0,4.0,10.0,11.0,6.0,13.0,0.0,0.0,0.0,3.0
